Maker,MKR,2169.2692616923664,55,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2'}"
Stacks,STX,1.630462942032891,56,
BitTorrent (New),BTT,2.252984448178754e-06,57,"{'id': 1958, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TAFjULxiVgT4qWk6UZwjqwZXTSaGaqnVp4'}"
Bitcoin SV,BSV,99.5563438516073,58,
Zcash,ZEC,131.3401480198559,59,
eCash,XEC,9.383526765874277e-05,60,
Enjin Coin,ENJ,2.0610834057116474,61,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c'}"
Quant,QNT,143.50048979082956,62,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a220e6096b25eadb88358cb44068a3248254675'}"
KuCoin Token,KCS,20.026375319778097,63,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf34960d9d60be18cc1d5afc1a6f012a723a28811'}"
Kusama,KSM,187.93191650507902,64,
Neo,NEO,22.566172617992674,65,
THORChain,RUNE,4.772880896008599,66,"{'id': 1839, 'name': 'Binance Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'RUNE-B1A'}"
Huobi Token,HT,10.0158510976591,67,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6f259637dcd74c767781e37bc6133cd6a68aa161'}"
TrueUSD,TUSD,0.9998231081246851,68,"{'id': 1839, 'name': 'Binance Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'TUSDB-888'}"
Curve DAO Token,CRV,3.3940664194367987,69,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD533a949740bb3306d119CC777fa900bA034cd52'}"
Kadena,KDA,8.910027275573666,70,
Loopring,LRC,1.0636977783296286,71,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbbbbca6a901c926f240b89eacb641d8aec7aeafd'}"
Convex Finance,CVX,28.698322833549696,72,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b'}"
OKB,OKB,23.03057897240775,73,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x75231f58b43240c9718dd58b4967c5114342a86c'}"
Basic Attention Token,BAT,0.9070539039426799,74,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d8775f648430679a709e98d2b0cb6250d2887ef'}"
Celo,CELO,3.271781000098031,75,
Chiliz,CHZ,0.21899531523428345,76,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3506424f91fd33084466f402d5d97f05f8e3b4af'}"
Amp,AMP,0.030683976394455508,77,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff20817765cb7f73d4bde2e66e067e58d11095c2'}"
Oasis Network,ROSE,0.36085838711757756,78,
Nexo,NEXO,2.166808355275746,79,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206'}"
Arweave,AR,36.03447543361151,80,
Dash,DASH,111.07102065214546,81,
Waves,WAVES,10.240342677108705,82,
Theta Fuel,TFUEL,0.2073846901028817,83,
Mina,MINA,2.918986720398957,84,
NEM,XEM,0.11553213112145751,85,
IoTeX,IOTX,0.10791558219903657,86,
BORA,BORA,1.1777063783008528,87,"{'id': 4256, 'name': 'Klaytn', 'symbol': 'KLAY', 'slug': 'klaytn', 'token_address': '0x02cbe46fb8a1f579254a9b485788f2d86cad51aa'}"
Symbol,XYM,0.1810935172731518,88,
Holo,HOT,0.005680655231897185,89,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6c6ee5e31d828de241282b9606c8e98ea48526e2'}"
Compound,COMP,145.1575440935285,90,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc00e94cb662c3520282e6f5717214004a7f26888'}"
Pax Dollar,USDP,0.9957029070241864,91,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e870d67f660d95d5be530380d0ec0bd388289e1'}"
Secret,SCRT,6.241730653982563,92,
Decred,DCR,66.87385059529262,93,
yearn.finance,YFI,25046.76235332608,94,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e'}"
1inch Network,1INCH,1.8552655367409514,95,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x111111111117dc0aa78b770fa6a738034120c302'}"
XDC Network,XDC,0.06470043911572498,96,
Ravencoin,RVN,0.0747270238470989,97,
OMG Network,OMG,5.233978825591898,98,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd26114cd6ee289accf82350c8d8487fedb8a0c07'}"
Celsius,CEL,3.0496665498918594,99,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d'}"
Render Token,RNDR,3.3083584891982487,100,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24'}"
renBTC,RENBTC,43592.54506604118,101,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeb4c2781e4eba804ce9a9803c67d0893436bb27d'}"
Ankr,ANKR,0.08489705187777698,102,"{'id': 1839, 'name': 'Binance Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'ANKR-E97'}"
WAX,WAXP,0.35857097440356317,103,
Qtum,QTUM,6.954587033882043,104,
Zilliqa,ZIL,0.054702402071803234,105,
Bancor,BNT,2.740573428255914,106,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c'}"
WOO Network,WOO,0.748480832340258,107,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4691937a7508860f876c9c0a2a617e7d9e945d4b'}"
Audius,AUDIO,1.077478958768908,108,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x18aaa7115705e8be94bffebde57af9bfc265b998'}"
Livepeer,LPT,30.43486729876265,109,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x58b6a8a3302369daec383334672404ee733ab239'}"
Velas,VLX,0.2849061772940491,110,
APENFT,NFT,2.321267828699903e-06,111,"{'id': 1958, 'name': 'Tron20', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TFczxzPhnThNSqr5by8tvxsdCFRRz6cPNq'}"
Revain,REV,0.007460820234406908,112,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2ef52Ed7De8c5ce03a4eF0efbe9B7450F2D7Edc9'}"
Gnosis,GNO,335.63915541101795,113,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6810e776880c02933d47db1b9fc05908e5386b96'}"
SwissBorg,CHSB,0.6220196807849785,114,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba9d4199fab4f26efe3551d490e3821486f135ba'}"
Synthetix,SNX,5.390058371037618,115,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f'}"
Bitcoin Gold,BTG,35.00241272666667,116,
Immutable X,IMX,2.7043815497068637,117,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf57e7e7c23978c3caec3c3548e3d615c346e79ff'}"
Rally,RLY,0.2483883318409151,118,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf1f955016EcbCd7321c7266BccFB96c68ea5E49b'}"
Spell Token,SPELL,0.00725914687890644,119,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x090185f2135308bad17527004364ebcc2d37e5f6'}"
ICON,ICX,0.8440143744613331,120,
SushiSwap,SUSHI,4.6083188956736665,121,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}"
Dogelon Mars,ELON,1.0571867822930676e-06,122,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3'}"
Siacoin,SC,0.01164683771682897,123,
Horizen,ZEN,47.678880286883306,124,
0x,ZRX,0.6764392290912156,125,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe41d2489571d322189246dafa5ebde1f4699f498'}"
Kava,KAVA,3.7090653625501298,126,"{'id': 1839, 'name': 'Binance Chain (BEP2)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': 'KAVA-10C'}"
Voyager Token,VGX,2.022778877789856,127,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d'}"
IOST,IOST,0.030000661372481068,128,
GateToken,GT,6.8320295333899494,129,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe66747a101bff2dba3697199dcce5b743b454759'}"
Syscoin,SYS,0.8374998444898208,130,
Storj,STORJ,1.3601125750376724,131,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac'}"
Ontology,ONT,0.5947331618105736,132,
Nervos Network,CKB,0.01631092152075418,133,
Perpetual Protocol,PERP,6.4974083632493045,134,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbc396689893d065f41bc2c6ecbee5e0085233447'}"
dYdX,DYDX,7.368175043940172,135,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x92d6c1e31e14520e676a687f0a93788b716beff5'}"
Moonbeam,GLMR,5.708612800562814,136,
Telcoin,TEL,0.007823761865777629,137,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x467bccd9d29f223bce8043b84e8c8b282827790f'}"
Neutrino USD,USDN,0.9824878754277503,138,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x674C6Ad92Fd080e4004b2312b45f796a192D27a0'}"
Hive,HIVE,1.1396644962240388,139,
Illuvium,ILV,687.6700604806744,140,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x767fe9edc9e0df98e07454847909b5e959d7ca0e'}"
Polymath,POLY,0.4721891937668511,141,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec'}"
ConstitutionDAO,PEOPLE,0.08371128162816804,142,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7a58c0be72be218b41c608b7fe7c5bb630736c71'}"
